rank_in_inventory,canonical_key,formal_name,db_name,official_url,koeki_info_url,koeki_registered,admin_agency,prefecture_or_address,financial_document_year,annual_grant_amount_yen_existing,total_assets_yen_existing,jfc_rank_2022,foundation_subtype,koeki_research_score,duplicate_rows_collapsed,verification_status
247,本多記念会,公益財団法人本多記念会,公益財団法人本多記念会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9C%AC%E5%A4%9A%E8%A8%98%E5%BF%B5%E4%BC%9A,yes,内閣府,宮城県仙台市青葉区片平２丁目１番１号東北大学金属材料研究所内,,,,,individual,5,1,koeki_name_matched_official_url_needed
248,本荘由利産学振興財団,公益財団法人本荘由利産学振興財団,公益財団法人本荘由利産学振興財団,http://www.hy-sangaku.or.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9C%AC%E8%8D%98%E7%94%B1%E5%88%A9%E7%94%A3%E5%AD%A6%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,秋田県,秋田県由利本荘市川口字大覚１８２番地,,,,,corporate,5,1,official_url_and_koeki_name_matched
249,札幌がんセミナー,公益財団法人札幌がんセミナー,公益財団法人札幌がんセミナー,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9C%AD%E5%B9%8C%E3%81%8C%E3%82%93%E3%82%BB%E3%83%9F%E3%83%8A%E3%83%BC,yes,内閣府,北海道札幌市中央区大通西６丁目６番地,,,,,academic,5,1,koeki_name_matched_official_url_needed
250,杉山記念財団,公益財団法人杉山記念財団,公益財団法人杉山記念財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%89%E5%B1%B1%E8%A8%98%E5%BF%B5%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都新宿区西新宿１丁目１９番６号,,,,,individual,5,1,koeki_name_matched_official_url_needed
251,杜の都医学振興財団,公益財団法人杜の都医学振興財団,公益財団法人杜の都医学振興財団,https://www.morinomiyako.or.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%9C%E3%81%AE%E9%83%BD%E5%8C%BB%E5%AD%A6%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,宮城県仙台市青葉区中央二丁目２番１０号,,,,,corporate,5,1,official_url_and_koeki_name_matched
252,東レ科学振興会,公益財団法人東レ科学振興会,公益財団法人東レ科学振興会,http://www.toray.co.jp/tsf,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%B1%E3%83%AC%E7%A7%91%E5%AD%A6%E6%8C%AF%E8%88%88%E4%BC%9A,yes,内閣府,東京都中央区日本橋本石町３丁目３番１６号,,,,,corporate,5,1,official_url_and_koeki_name_matched
253,東京海上各務記念財団,公益財団法人東京海上各務記念財団,公益財団法人東京海上各務記念財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A%E5%90%84%E5%8B%99%E8%A8%98%E5%BF%B5%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都大田区大森北１丁目５番１号,,,,,individual,5,1,koeki_name_matched_official_url_needed
254,東洋医学研究財団,公益財団法人東洋医学研究財団,公益財団法人東洋医学研究財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%B1%E6%B4%8B%E5%8C%BB%E5%AD%A6%E7%A0%94%E7%A9%B6%E8%B2%A1%E5%9B%A3,yes,愛知県,愛知県名古屋市瑞穂区瑞穂町字川澄１番地,,,,,academic,5,1,koeki_name_matched_official_url_needed
255,東洋紡バイオテクノロジー研究財団,公益財団法人東洋紡バイオテクノロジー研究財団,公益財団法人東洋紡バイオテクノロジー研究財団,http://www.toyobo.co.jp/biofund,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%B1%E6%B4%8B%E7%B4%A1%E3%83%90%E3%82%A4%E3%82%AA%E3%83%86%E3%82%AF%E3%83%8E%E3%83%AD%E3%82%B8%E3%83%BC%E7%A0%94%E7%A9%B6%E8%B2%A1%E5%9B%A3,yes,内閣府,大阪府大阪市北区梅田一丁目１３番１号大阪梅田ツインタワーズ・サウス,,,,,corporate,5,1,official_url_and_koeki_name_matched
256,東海水産科学協会,公益財団法人東海水産科学協会,公益財団法人東海水産科学協会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%B1%E6%B5%B7%E6%B0%B4%E7%94%A3%E7%A7%91%E5%AD%A6%E5%8D%94%E4%BC%9A,yes,三重県,三重県鳥羽市浦村町字大吉１７３１番地６８,,,,,corporate,5,1,koeki_name_matched_official_url_needed
257,東華教育文化交流財団,公益財団法人東華教育文化交流財団,公益財団法人東華教育文化交流財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%B1%E8%8F%AF%E6%95%99%E8%82%B2%E6%96%87%E5%8C%96%E4%BA%A4%E6%B5%81%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都中央区銀座８丁目２番１２号東京華僑会館５階,,,,,academic,5,1,koeki_name_matched_official_url_needed
258,松尾学術振興財団,公益財団法人松尾学術振興財団,公益財団法人松尾学術振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9D%BE%E5%B0%BE%E5%AD%A6%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都杉並区荻窪４丁目２８番９号荻窪サニーガーデン203号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
259,柴原慶一財団,公益財団法人柴原慶一財団,公益財団法人柴原慶一財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%9F%B4%E5%8E%9F%E6%85%B6%E4%B8%80%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都中央区京橋二丁目7番8号FPGlinksKYOBASHI,,,,,corporate,5,1,koeki_name_matched_official_url_needed
260,森村豊明会,公益財団法人森村豊明会,公益財団法人森村豊明会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%A3%AE%E6%9D%91%E8%B1%8A%E6%98%8E%E4%BC%9A,yes,内閣府,東京都港区虎ノ門１丁目２番16号,,,,,,5,1,koeki_name_matched_official_url_needed
261,横浜学術教育振興財団,公益財団法人横浜学術教育振興財団,公益財団法人横浜学術教育振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%A8%AA%E6%B5%9C%E5%AD%A6%E8%A1%93%E6%95%99%E8%82%B2%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,神奈川県,神奈川県横浜市金沢区瀬戸２２番２号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
262,水谷糖質科学振興財団,公益財団法人水谷糖質科学振興財団,公益財団法人水谷糖質科学振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%B0%B4%E8%B0%B7%E7%B3%96%E8%B3%AA%E7%A7%91%E5%AD%A6%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都千代田区丸の内１丁目６番１号丸の内センタービルディング　9階,,,,,corporate,5,1,koeki_name_matched_official_url_needed
263,沖縄科学技術振興センター,公益財団法人沖縄科学技術振興センター,公益財団法人沖縄科学技術振興センター,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%B2%96%E7%B8%84%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC,yes,沖縄県,沖縄県うるま市字州崎12-2沖縄県工業技術センター　３階,,,,,corporate,5,1,koeki_name_matched_official_url_needed
264,油空圧機器技術振興財団,公益財団法人油空圧機器技術振興財団,公益財団法人油空圧機器技術振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%B2%B9%E7%A9%BA%E5%9C%A7%E6%A9%9F%E5%99%A8%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,大阪府大阪市東淀川区北江口１丁目１番１号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
265,泉科学技術振興財団,公益財団法人泉科学技術振興財団,公益財団法人泉科学技術振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%B3%89%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,大阪府大阪市北区豊崎３丁目９番７号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
266,浜松科学技術研究振興会,公益財団法人浜松科学技術研究振興会,公益財団法人浜松科学技術研究振興会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%B5%9C%E6%9D%BE%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E7%A0%94%E7%A9%B6%E6%8C%AF%E8%88%88%E4%BC%9A,yes,静岡県,静岡県浜松市中央区城北３丁目５番１号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
267,深田地質研究所,公益財団法人深田地質研究所,公益財団法人深田地質研究所,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%B7%B1%E7%94%B0%E5%9C%B0%E8%B3%AA%E7%A0%94%E7%A9%B6%E6%89%80,yes,内閣府,東京都文京区本駒込２丁目１３番１２号,,,,,academic,5,1,koeki_name_matched_official_url_needed
268,溶接接合工学振興会,公益財団法人溶接接合工学振興会,公益財団法人溶接接合工学振興会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E6%BA%B6%E6%8E%A5%E6%8E%A5%E5%90%88%E5%B7%A5%E5%AD%A6%E6%8C%AF%E8%88%88%E4%BC%9A,yes,内閣府,東京都千代田区神田佐久間町4‐20,,,,,corporate,5,1,koeki_name_matched_official_url_needed
269,熊谷科学技術振興財団,公益財団法人熊谷科学技術振興財団,公益財団法人熊谷科学技術振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%86%8A%E8%B0%B7%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都新宿区揚場町２番１２号セントラルコーポラス６０４号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
270,猪之鼻奨学会,公益財団法人猪之鼻奨学会,公益財団法人猪之鼻奨学会,https://inohana-shougaku.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%8C%AA%E4%B9%8B%E9%BC%BB%E5%A5%A8%E5%AD%A6%E4%BC%9A,yes,千葉県,千葉県千葉市中央区亥鼻１丁目８番１号千葉大学医学部内,,,,,academic,5,1,official_url_and_koeki_name_matched
271,産業教育振興中央会,公益財団法人産業教育振興中央会,公益財団法人産業教育振興中央会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%94%A3%E6%A5%AD%E6%95%99%E8%82%B2%E6%8C%AF%E8%88%88%E4%B8%AD%E5%A4%AE%E4%BC%9A,yes,内閣府,東京都千代田区飯田橋２丁目８番１号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
272,福島県学術教育振興財団,公益財団法人福島県学術教育振興財団,公益財団法人福島県学術教育振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%A6%8F%E5%B3%B6%E7%9C%8C%E5%AD%A6%E8%A1%93%E6%95%99%E8%82%B2%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,福島県,福島県福島市杉妻町２番１６号（福島県教育庁教育総務課内）,,,,,corporate,5,1,koeki_name_matched_official_url_needed
273,空知しんきん産業文化振興基金,公益財団法人空知しんきん産業文化振興基金,公益財団法人空知しんきん産業文化振興基金,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%A9%BA%E7%9F%A5%E3%81%97%E3%82%93%E3%81%8D%E3%82%93%E7%94%A3%E6%A5%AD%E6%96%87%E5%8C%96%E6%8C%AF%E8%88%88%E5%9F%BA%E9%87%91,yes,北海道,北海道岩見沢市三条西６丁目２番地１,,,,,corporate,5,1,koeki_name_matched_official_url_needed
274,筑紫丘高校同窓会奨学財団,公益財団法人筑紫丘高校同窓会奨学財団,公益財団法人筑紫丘高校同窓会奨学財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%AD%91%E7%B4%AB%E4%B8%98%E9%AB%98%E6%A0%A1%E5%90%8C%E7%AA%93%E4%BC%9A%E5%A5%A8%E5%AD%A6%E8%B2%A1%E5%9B%A3,yes,福岡県,福岡県福岡市南区野間２丁目１３番１号,,,,,individual,5,1,koeki_name_matched_official_url_needed
275,精密測定技術振興財団,公益財団法人精密測定技術振興財団,公益財団法人精密測定技術振興財団,https://www.pmtp-f.or.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%B2%BE%E5%AF%86%E6%B8%AC%E5%AE%9A%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,東京都,東京都武蔵野市境南町３丁目１番６－２０３号,,,,,corporate,5,1,official_url_and_koeki_name_matched
276,細胞科学研究財団,公益財団法人細胞科学研究財団,公益財団法人細胞科学研究財団,https://www.shionogi.com/jp/ja/zaidan,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%B4%B0%E8%83%9E%E7%A7%91%E5%AD%A6%E7%A0%94%E7%A9%B6%E8%B2%A1%E5%9B%A3,yes,内閣府,大阪府大阪市北区大深町5番54号グラングリーン大阪南館パークタワー,,,,,corporate,5,1,official_url_and_koeki_name_matched
277,翁久允財団,公益財団法人翁久允財団,公益財団法人翁久允財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%BF%81%E4%B9%85%E5%85%81%E8%B2%A1%E5%9B%A3,yes,富山県,富山県富山市磯部町１丁目１番１号,,,,,individual,5,1,koeki_name_matched_official_url_needed
278,翠巒育英会,公益財団法人翠巒育英会,公益財団法人翠巒育英会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E7%BF%A0%E5%B7%92%E8%82%B2%E8%8B%B1%E4%BC%9A,yes,群馬県,群馬県高崎市八千代町２丁目４番地１号,,,,,individual,5,1,koeki_name_matched_official_url_needed
279,能村膜構造技術振興財団,公益財団法人能村膜構造技術振興財団,公益財団法人能村膜構造技術振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%83%BD%E6%9D%91%E8%86%9C%E6%A7%8B%E9%80%A0%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,大阪府大阪市淀川区木川東４丁目８番４号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
280,薬学研究奨励財団,公益財団法人薬学研究奨励財団,公益財団法人薬学研究奨励財団,http://yakusho.org,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%96%AC%E5%AD%A6%E7%A0%94%E7%A9%B6%E5%A5%A8%E5%8A%B1%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都渋谷区渋谷２丁目１２番１５号日本薬学会長井記念館内,,,,,academic,5,1,official_url_and_koeki_name_matched
281,藤原ナチュラルヒストリー振興財団,公益財団法人藤原ナチュラルヒストリー振興財団,公益財団法人藤原ナチュラルヒストリー振興財団,http://fujiwara-nh.or.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%97%A4%E5%8E%9F%E3%83%8A%E3%83%81%E3%83%A5%E3%83%A9%E3%83%AB%E3%83%92%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都目黒区上目黒１丁目２６番１号,,,,,corporate,5,1,official_url_and_koeki_name_matched
282,藤森科学技術振興財団,公益財団法人藤森科学技術振興財団,公益財団法人藤森科学技術振興財団,https://www.fujimori-f.or.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%97%A4%E6%A3%AE%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都文京区小石川一丁目１番１号,,,,,corporate,5,1,official_url_and_koeki_name_matched
283,西山デンタルアカデミー,公益財団法人西山デンタルアカデミー,公益財団法人西山デンタルアカデミー,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%A5%BF%E5%B1%B1%E3%83%87%E3%83%B3%E3%82%BF%E3%83%AB%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%83%BC,yes,内閣府,東京都渋谷区千駄ヶ谷３丁目２６番７号,,,,,academic,5,1,koeki_name_matched_official_url_needed
284,豊田理化学研究所,公益財団法人豊田理化学研究所,公益財団法人豊田理化学研究所,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%B1%8A%E7%94%B0%E7%90%86%E5%8C%96%E5%AD%A6%E7%A0%94%E7%A9%B6%E6%89%80,yes,内閣府,愛知県長久手市横道４１番地の１,,,,,corporate,5,1,koeki_name_matched_official_url_needed
285,赤枝医学研究財団,公益財団法人赤枝医学研究財団,公益財団法人赤枝医学研究財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%B5%A4%E6%9E%9D%E5%8C%BB%E5%AD%A6%E7%A0%94%E7%A9%B6%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都港区麻布十番２－２０－７－６０４,,,,,academic,5,1,koeki_name_matched_official_url_needed
286,赤澤記念財団,公益財団法人赤澤記念財団,公益財団法人赤澤記念財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E8%B5%A4%E6%BE%A4%E8%A8%98%E5%BF%B5%E8%B2%A1%E5%9B%A3,yes,香川県,香川県東かがわ市三本松５６７番地,,,,,individual,5,1,koeki_name_matched_official_url_needed
287,酒井chs振興財団,公益財団法人酒井ＣＨＳ振興財団,公益財団法人酒井ＣＨＳ振興財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%85%92%E4%BA%95%EF%BC%A3%EF%BC%A8%EF%BC%B3%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,東京都千代田区四番町７番地,,,,,corporate,5,1,koeki_name_matched_official_url_needed
288,金子岩三奨学財団,公益財団法人金子岩三奨学財団,公益財団法人金子岩三奨学財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%87%91%E5%AD%90%E5%B2%A9%E4%B8%89%E5%A5%A8%E5%AD%A6%E8%B2%A1%E5%9B%A3,yes,長崎県,長崎県長崎市新大工町６番2５号,,,,,individual,5,1,koeki_name_matched_official_url_needed
289,長崎バス観光開発振興基金,公益財団法人長崎バス観光開発振興基金,公益財団法人長崎バス観光開発振興基金,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%95%B7%E5%B4%8E%E3%83%90%E3%82%B9%E8%A6%B3%E5%85%89%E9%96%8B%E7%99%BA%E6%8C%AF%E8%88%88%E5%9F%BA%E9%87%91,yes,長崎県,長崎県長崎市新地町３番１７号,,,,,corporate,5,1,koeki_name_matched_official_url_needed
290,長谷川松籟財団,公益財団法人長谷川松籟財団,公益財団法人長谷川松籟財団,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%95%B7%E8%B0%B7%E5%B7%9D%E6%9D%BE%E7%B1%9F%E8%B2%A1%E5%9B%A3,yes,兵庫県,兵庫県加古川市野口町水足６７１番地の４,,,,,academic,5,1,koeki_name_matched_official_url_needed
291,長野県学校科学教育奨励基金,公益財団法人長野県学校科学教育奨励基金,公益財団法人長野県学校科学教育奨励基金,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%95%B7%E9%87%8E%E7%9C%8C%E5%AD%A6%E6%A0%A1%E7%A7%91%E5%AD%A6%E6%95%99%E8%82%B2%E5%A5%A8%E5%8A%B1%E5%9F%BA%E9%87%91,yes,長野県,長野県長野市大字南長野字幅下６９２番地の２,,,,,corporate,5,1,koeki_name_matched_official_url_needed
292,関西エネルギーリサイクル科学研究振興財団,公益財団法人関西エネルギー・リサイクル科学研究振興財団,公益財団法人関西エネルギー・リサイクル科学研究振興財団,http://www.krf.or.jp,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%96%A2%E8%A5%BF%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%BB%E3%83%AA%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E7%A7%91%E5%AD%A6%E7%A0%94%E7%A9%B6%E6%8C%AF%E8%88%88%E8%B2%A1%E5%9B%A3,yes,内閣府,大阪府大阪市西区靱本町１丁目８番４号大阪科学技術センタービル　６０７号室,,,,,corporate,5,1,official_url_and_koeki_name_matched
293,電気科学技術奨励会,公益財団法人電気科学技術奨励会,公益財団法人電気科学技術奨励会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%9B%BB%E6%B0%97%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E5%A5%A8%E5%8A%B1%E4%BC%9A,yes,内閣府,東京都千代田区神田錦町３丁目１番地オームビル内,,,,,corporate,5,1,koeki_name_matched_official_url_needed
294,電磁材料研究所,公益財団法人電磁材料研究所,公益財団法人電磁材料研究所,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%9B%BB%E7%A3%81%E6%9D%90%E6%96%99%E7%A0%94%E7%A9%B6%E6%89%80,yes,内閣府,宮城県富谷市成田９丁目５番１,,,,,academic,5,1,koeki_name_matched_official_url_needed
295,青蓮会,公益財団法人青蓮会,公益財団法人青蓮会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%9D%92%E8%93%AE%E4%BC%9A,yes,京都府,京都府京都市上京区西三本木通荒神口下る上生洲町１９７番地の１,,,,,corporate,5,1,koeki_name_matched_official_url_needed
296,香川県教育弘済会,公益財団法人香川県教育弘済会,公益財団法人香川県教育弘済会,,https://www.koeki-info.go.jp/corporations/corporation-search?keyword=%E5%85%AC%E7%9B%8A%E8%B2%A1%E5%9B%A3%E6%B3%95%E4%BA%BA%E9%A6%99%E5%B7%9D%E7%9C%8C%E6%95%99%E8%82%B2%E5%BC%98%E6%B8%88%E4%BC%9A,yes,香川県,香川県高松市西宝町２丁目６番４０号（香川県教育会館内）,,,,,academic,5,1,koeki_name_matched_official_url_needed
